Claim Number,Date Received,Incident D,Airport Code,Airport Name,Airline Name,Claim Type,Claim Site,Item Category,Close Amount,Disposition
2015062923531,06/23/2015,05/31/2015,ROA,Roanoke Regional Airport,-,Passenger Property Loss,Checked Baggage,Travel Accessories,0,Deny
2015062923532,06/23/2015,03/03/2015,ROA,Roanoke Regional Airport,-,Passenger Property Loss,Checked Baggage,Travel Accessories,12.5,Approve in Full
2015083125159,08/24/2015,08/21/2015,ROA,Roanoke Regional Airport,Delta Air Lines  ,Property Damage,Checked Baggage,Baggage/Cases/Purses; Travel Accessories,10,Approve in Full
2015092425625,09/11/2015,07/29/2015,ROA,Roanoke Regional Airport,USAir  ,Passenger Property Loss,Checked Baggage,Jewelry & Watches; Jewelry & Watches,0,Deny
2015100225862,09/22/2015,09/15/2015,ROA,Roanoke Regional Airport,Delta Air Lines  ,Property Damage,Checked Baggage,Baggage/Cases/Purses,40,Approve in Full
2015102226195,10/02/2015,09/07/2015,ROA,Roanoke Regional Airport,USAir  ,Passenger Property Loss,Checked Baggage,Personal Accessories,335.42,Approve in Full
2015122927945,11/23/2015,11/03/2015,ROA,Roanoke Regional Airport,American Airlines  ,Property Damage,Checkpoint,Personal Accessories,-,-
2015121627630,12/03/2015,12/02/2015,ROA,Roanoke Regional Airport,-,Passenger Property Loss,Checked Baggage,Personal Navigation,-,-
2015030921076,03/09/2015,02/17/2015,ROC,Greater Rochester International,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,-,-,-
2015102226184,10/22/2015,09/25/2015,ROC,Greater Rochester International,American Airlines  ,Passenger Property Loss,Checked Baggage,Other,0,Deny
2015111927016,11/06/2015,07/21/2015,ROC,Greater Rochester International,UAL  ,Passenger Property Loss,Checkpoint,Cosmetics & Grooming,-,-
2015011619955,01/20/2015,12/30/2014,RST,"Rochester, MN",American Airlines  ,Passenger Property Loss,Checked Baggage,Other; Other,140.41,Settle
2015011319832,01/13/2015,12/23/2014,RSW,Southwest Florida International,Delta Air Lines  ,Passenger Property Loss,Checked Baggage,-,0,Deny
2015012320113,01/23/2015,12/23/2014,RSW,Southwest Florida International,USAir  ,Passenger Property Loss,Checked Baggage,Other,-,-
2015012520141,01/26/2015,12/13/2014,RSW,Southwest Florida International,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,Clothing; Currency; Other,0,Deny
2015012620171,01/26/2015,01/19/2015,RSW,Southwest Florida International,UAL  ,Property Damage,Checked Baggage,Computer & Accessories,574.14,Settle
2015020320352,02/03/2015,12/16/2014,RSW,Southwest Florida International,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,Clothing; Cosmetics & Grooming,372.5,Settle
2015022420809,02/24/2015,02/07/2015,RSW,Southwest Florida International,American Airlines  ,Passenger Property Loss,Checked Baggage,-,9.83,Approve in Full
2015022520855,02/25/2015,02/22/2015,RSW,Southwest Florida International,UAL  ,Passenger Property Loss,Checked Baggage,Jewelry & Watches; Other; Personal Accessories,0,Deny
2015031021112,03/10/2015,02/16/2015,RSW,Southwest Florida International,-,Property Damage,Checkpoint,Clothing,50,Approve in Full
2015031221200,03/11/2015,02/23/2015,RSW,Southwest Florida International,Delta Air Lines  ,Property Damage,Checked Baggage,Personal Electronics,0,Deny
2015031321213,03/12/2015,02/27/2015,RSW,Southwest Florida International,UAL  ,Property Damage,Checked Baggage,Baggage/Cases/Purses; Home Decor; Office Equipment & Supplies; Office Equipment & Supplies; Other,0,Deny
2015031721277,03/17/2015,03/10/2015,RSW,Southwest Florida International,Delta Air Lines  ,Property Damage,Checkpoint,Clothing,31,Approve in Full
2015031721309,03/17/2015,03/16/2015,RSW,Southwest Florida International,Delta Air Lines  ,Passenger Property Loss,Checked Baggage,Travel Accessories,0,Deny
2015032621522,03/25/2015,02/27/2015,RSW,Southwest Florida International,American Airlines  ,Property Damage,Checkpoint,Home Decor,0,Deny
2015033121613,03/31/2015,03/01/2015,RSW,Southwest Florida International,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,Cosmetics & Grooming,0,Deny
2015040221710,04/01/2015,03/11/2015,RSW,Southwest Florida International,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,-,0,Deny
2015042022018,04/15/2015,03/23/2015,RSW,Southwest Florida International,Delta Air Lines  ,Property Damage,Checked Baggage,Home Decor,0,Deny
2015042322088,04/20/2015,04/17/2015,RSW,Southwest Florida International,American Airlines  ,Property Damage,Checkpoint,Personal Accessories,203.4,Settle
2015042122028,04/21/2015,04/15/2015,RSW,Southwest Florida International,Jet Blue,Passenger Property Loss,Checked Baggage,Other,0,Deny
2015042122041,04/21/2015,04/14/2015,RSW,Southwest Florida International,Frontier Airlines,Passenger Property Loss,Checkpoint,Personal Accessories,0,Deny
2015043022226,04/27/2015,04/24/2015,RSW,Southwest Florida International,Southwest Airlines  ,Passenger Property Loss,Checkpoint,-,0,Deny
2015050122271,04/27/2015,03/12/2015,RSW,Southwest Florida International,Spirit Airlines,Property Damage,Checkpoint,-,40,Approve in Full
2015051522547,05/14/2015,05/01/2015,RSW,Southwest Florida International,Delta Air Lines  ,Passenger Property Loss,Checkpoint,Medical/Science,0,Deny
2015052722790,05/16/2015,05/14/2015,RSW,Southwest Florida International,Southwest Airlines  ,Property Damage,Checked Baggage,Food & Drink,0,Deny
2015052722779,05/19/2015,04/07/2015,RSW,Southwest Florida International,Frontier Airlines,Passenger Property Loss,Checkpoint,Other,32.94,Approve in Full
2015052822820,05/21/2015,03/09/2015,RSW,Southwest Florida International,Frontier Airlines,Passenger Property Loss,Checked Baggage,Cosmetics & Grooming,200,Settle
2015052922846,05/26/2015,05/20/2015,RSW,Southwest Florida International,-,Property Damage,Checkpoint,Personal Electronics,213.49,Approve in Full
2015060422920,05/29/2015,01/16/2015,RSW,Southwest Florida International,Frontier Airlines,Passenger Property Loss,Checked Baggage,Clothing,38.99,Approve in Full
2015060922987,05/29/2015,03/22/2015,RSW,Southwest Florida International,Delta Air Lines  ,Passenger Property Loss,Checkpoint,Cameras,0,Deny
2015060923006,06/01/2015,05/04/2015,RSW,Southwest Florida International,American Airlines  ,Property Damage,Checked Baggage,Baggage/Cases/Purses,0,Deny
2015061123032,06/01/2015,05/23/2015,RSW,Southwest Florida International,Delta Air Lines  ,Property Damage,Checkpoint,Travel Accessories,-,-
2015061123067,06/02/2015,05/08/2015,RSW,Southwest Florida International,Delta Air Lines  ,Passenger Property Loss,Checked Baggage,Clothing; Clothing; Clothing; Clothing; Clothing; Clothing,0,Deny
2015062323347,06/10/2015,04/09/2015,RSW,Southwest Florida International,Westjet Airlines Ltd  ,Passenger Property Loss,Checked Baggage,Jewelry & Watches,0,Deny
2015062523425,06/18/2015,06/14/2015,RSW,Southwest Florida International,Jet Blue,Property Damage,Checkpoint,Personal Accessories,688.95,Approve in Full
2015063023560,06/24/2015,06/05/2015,RSW,Southwest Florida International,Southwest Airlines  ,Property Damage,Checkpoint,Personal Electronics,200,Approve in Full
2015070123602,07/01/2015,05/01/2015,RSW,Southwest Florida International,Westjet Airlines Ltd  ,Passenger Property Loss,Checked Baggage,Baggage/Cases/Purses; Jewelry & Watches,127,Approve in Full
2015071323762,07/01/2015,06/19/2015,RSW,Southwest Florida International,UAL  ,Passenger Property Loss,Checked Baggage,Other; Other; Personal Electronics; Personal Electronics,0,Deny
2015072824309,07/23/2015,07/22/2015,RSW,Southwest Florida International,Delta Air Lines  ,Passenger Property Loss,Checkpoint,Currency,-,-
2015080724712,08/07/2015,07/28/2015,RSW,Southwest Florida International,Delta Air Lines  ,Property Damage,Checkpoint,Computer & Accessories,272.28,Settle
2015082825136,08/21/2015,08/09/2015,RSW,Southwest Florida International,Spirit Airlines,Property Damage,Checkpoint,Personal Electronics,84.99,Approve in Full
2015092325582,09/03/2015,08/01/2015,RSW,Southwest Florida International,Delta Air Lines  ,Passenger Property Loss,Checked Baggage,Tools & Home Improvement Supplies,0,Deny
2015091825459,09/09/2015,08/18/2015,RSW,Southwest Florida International,Westjet Airlines Ltd  ,Property Damage,Checked Baggage,Sporting Equipment & Supplies,309.52,Approve in Full
2015101526043,09/23/2015,09/21/2015,RSW,Southwest Florida International,Delta Air Lines  ,Passenger Property Loss,Checked Baggage,Toys & Games,0,Deny
2015102126140,10/01/2015,08/18/2015,RSW,Southwest Florida International,Westjet Airlines Ltd  ,Property Damage,Checked Baggage,-,309.52,Approve in Full
2015102626254,10/02/2015,08/17/2015,RSW,Southwest Florida International,American Airlines  ,Passenger Property Loss,Checked Baggage,Travel Accessories,26,Approve in Full
2015110626663,10/13/2015,10/03/2015,RSW,Southwest Florida International,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,Clothing,99.85,Approve in Full
2015110226442,10/14/2015,07/04/2015,RSW,Southwest Florida International,USAir  ,Property Damage,Checkpoint,Clothing,85,Approve in Full
2015111927014,11/02/2015,10/10/2015,RSW,Southwest Florida International,USAir  ,Passenger Property Loss,Checked Baggage,Computer & Accessories,-,-
2015120827366,11/16/2015,11/15/2015,RSW,Southwest Florida International,-,Property Damage,Checkpoint,Baggage/Cases/Purses,125,Settle
2015121527596,11/23/2015,10/14/2015,RSW,Southwest Florida International,Southwest Airlines  ,Property Damage,Checkpoint,Personal Electronics,129,Approve in Full
2015121527583,11/30/2015,05/11/2015,RSW,Southwest Florida International,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,Clothing,-,-
2015121627628,11/30/2015,11/09/2015,RSW,Southwest Florida International,Air Canada,Property Damage,Checkpoint,Clothing,0,Deny
2015122827898,12/11/2015,12/06/2015,RSW,Southwest Florida International,Southwest Airlines  ,Passenger Property Loss,Checkpoint,Clothing,50,Approve in Full
2015122227764,12/22/2015,12/01/2015,RSW,Southwest Florida International,Spirit Airlines,Property Damage,Checkpoint,Computer & Accessories,0,Deny
2016011428328,12/29/2015,12/04/2015,RSW,Southwest Florida International,American Airlines  ,Passenger Property Loss,Checked Baggage,Baggage/Cases/Purses,0,Deny
2015020920495,01/12/2015,08/05/2014,SAF,Santa Fe Municipal,UAL  ,Property Damage,Checked Baggage,Clothing; Home Decor,-,-
2015012020029,01/19/2015,01/08/2015,SAF,Santa Fe Municipal,American Airlines  ,Passenger Property Loss,Checkpoint,Jewelry & Watches,0,Deny
2015013020308,01/30/2015,11/26/2014,SAF,Santa Fe Municipal,American Airlines  ,Property Damage,Checked Baggage,Computer & Accessories,255,Settle
2015022420820,02/24/2015,07/28/2014,SAF,Santa Fe Municipal,American Airlines  ,Passenger Property Loss,Checked Baggage,Clothing; Other,0,Deny
2015051922603,05/14/2015,04/18/2015,SAF,Santa Fe Municipal,USAir  ,Passenger Property Loss,Checked Baggage,Clothing,0,Deny
2015100525905,09/14/2015,09/08/2015,SAF,Santa Fe Municipal,UAL  ,Passenger Property Loss,Checkpoint,Cameras,-,-
2015102026133,09/30/2015,09/20/2015,SAF,Santa Fe Municipal,American Airlines  ,Passenger Property Loss,Checked Baggage,Clothing,-,-
2015010519542,01/02/2015,12/23/2014,SAN,San Diego International,UAL  ,Passenger Property Loss,Checkpoint,Personal Electronics,0,Deny
2015010519574,01/02/2015,09/05/2014,SAN,San Diego International,American Airlines  ,Passenger Property Loss,Checked Baggage,Audio/Video; Personal Accessories; Personal Accessories; Personal Electronics,0,Deny
2015010719687,01/07/2015,12/22/2014,SAN,San Diego International,USAir  ,Passenger Property Loss,Checked Baggage,-,0,Deny
2015011319836,01/13/2015,11/12/2014,SAN,San Diego International,-,Property Damage,Checked Baggage,Baggage/Cases/Purses,0,Deny
2015011619930,01/15/2015,01/12/2015,SAN,San Diego International,Southwest Airlines  ,Property Damage,Checked Baggage,Baggage/Cases/Purses,50,Settle
2015011619933,01/15/2015,12/02/2014,SAN,San Diego International,Alaska Airlines  ,Passenger Property Loss,Checked Baggage,Jewelry & Watches,0,Deny
2015012220074,01/16/2015,12/13/2014,SAN,San Diego International,American Airlines  ,Passenger Property Loss,Checked Baggage,Medical/Science,191.69,Settle
2015012020001,01/20/2015,12/17/2014,SAN,San Diego International,Southwest Airlines  ,Property Damage,Checkpoint,Personal Accessories,0,Deny
2015012220086,01/22/2015,12/02/2014,SAN,San Diego International,Alaska Airlines  ,Passenger Property Loss,Checked Baggage,Sporting Equipment & Supplies,72,Settle
2015012220090,01/22/2015,12/15/2014,SAN,San Diego International,Southwest Airlines  ,Property Damage,Checked Baggage,Baggage/Cases/Purses; Other,150,Approve in Full
2015012820213,01/28/2015,09/21/2014,SAN,San Diego International,Southwest Airlines  ,Property Damage,Checkpoint,Personal Electronics,80,Approve in Full
2015012920282,01/29/2015,01/01/2015,SAN,San Diego International,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,Travel Accessories,11.99,Approve in Full
2015020420370,02/04/2015,12/19/2014,SAN,San Diego International,Delta Air Lines  ,Property Damage,Checked Baggage,-,0,Deny
2015020420379,02/04/2015,11/23/2014,SAN,San Diego International,Jet Blue,Property Damage,Checked Baggage,-,-,-
2015020520419,02/05/2015,01/17/2015,SAN,San Diego International,Alaska Airlines  ,Property Damage,Checked Baggage,Baggage/Cases/Purses,45,Approve in Full
2015020920497,02/09/2015,02/02/2015,SAN,San Diego International,Alaska Airlines  ,Property Damage,Checked Baggage,Computer & Accessories,21.59,Approve in Full
2015021320567,02/13/2015,01/25/2015,SAN,San Diego International,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,Hunting & Fishing Items,0,Deny
2015021820647,02/18/2015,02/14/2015,SAN,San Diego International,Delta Air Lines  ,Passenger Property Loss,Checked Baggage,Personal Electronics,0,Deny
2015021820690,02/18/2015,02/14/2015,SAN,San Diego International,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,Jewelry & Watches,0,Deny
2015022320773,02/23/2015,02/20/2015,SAN,San Diego International,UAL  ,Property Damage,Checked Baggage,Travel Accessories,0,Deny
2015022520839,02/24/2015,01/31/2015,SAN,San Diego International,Alaska Airlines  ,Passenger Property Loss,Checked Baggage,Travel Accessories,0,Deny
2015022720915,02/27/2015,02/16/2015,SAN,San Diego International,Alaska Airlines  ,Property Damage,Checked Baggage,Other,0,Deny
2015022720929,02/27/2015,02/09/2015,SAN,San Diego International,Spirit Airlines,Passenger Property Loss,Checked Baggage,Computer & Accessories,0,Deny
2015031021103,03/10/2015,03/03/2015,SAN,San Diego International,Alaska Airlines  ,Passenger Property Loss,Checked Baggage,Cosmetics & Grooming,0,Deny
2015031121148,03/10/2015,03/04/2015,SAN,San Diego International,UAL  ,Property Damage,Checked Baggage,Baggage/Cases/Purses,0,Deny
2015031821337,03/18/2015,02/06/2015,SAN,San Diego International,UAL  ,Property Damage,Checkpoint,Clothing,0,Deny
2015031921381,03/19/2015,03/16/2015,SAN,San Diego International,Southwest Airlines  ,Property Damage,Checked Baggage,-,108.24,Approve in Full
2015032021409,03/20/2015,03/17/2015,SAN,San Diego International,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,Other,0,Deny
2015032621548,03/23/2015,03/04/2015,SAN,San Diego International,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,Clothing,0,Deny
2015032421464,03/24/2015,03/17/2015,SAN,San Diego International,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,Cosmetics & Grooming,0,Deny
2015032521483,03/25/2015,02/25/2015,SAN,San Diego International,Delta Air Lines  ,Property Damage,Checked Baggage,Baggage/Cases/Purses,0,Deny
2015032621527,03/25/2015,03/14/2015,SAN,San Diego International,UAL  ,Property Damage,Checkpoint,Other,17.94,Approve in Full
2015032621507,03/26/2015,02/27/2015,SAN,San Diego International,American Airlines  ,Property Damage,Checked Baggage,Clothing,0,Deny
2015032621520,03/26/2015,03/21/2015,SAN,San Diego International,Delta Air Lines  ,Property Damage,Checked Baggage,Baggage/Cases/Purses; Cosmetics & Grooming; Other,0,Deny
2015032721551,03/27/2015,03/04/2015,SAN,San Diego International,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,Baggage/Cases/Purses; Clothing,-,-
2015033021590,03/30/2015,03/10/2015,SAN,San Diego International,American Airlines  ,Passenger Property Loss,Checked Baggage,Clothing,0,Deny
2015033121634,03/30/2015,03/29/2015,SAN,San Diego International,Southwest Airlines  ,Property Damage,Checked Baggage,Other,0,Deny
2015040121689,04/02/2015,01/28/2015,SAN,San Diego International,Alaska Airlines  ,Passenger Property Loss,Checked Baggage,Household Items,21.6,Approve in Full
2015040221700,04/02/2015,02/02/2015,SAN,San Diego International,Delta Air Lines  ,Property Damage,Checked Baggage,Sporting Equipment & Supplies,0,Deny
2015040721789,04/06/2015,08/27/2014,SAN,San Diego International,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,Sporting Equipment & Supplies,0,Deny
2015040721798,04/06/2015,04/01/2015,SAN,San Diego International,Delta Air Lines  ,Property Damage,Checked Baggage,Baggage/Cases/Purses,0,Deny
2015040921819,04/07/2015,01/09/2015,SAN,San Diego International,American Airlines  ,Property Damage,Checked Baggage,-,0,Deny
2015040921815,04/09/2015,03/23/2015,SAN,San Diego International,Alaska Airlines  ,Property Damage,Checkpoint,Computer & Accessories,493.31,Settle
2015041421904,04/14/2015,03/07/2015,SAN,San Diego International,UAL  ,Property Damage,Checkpoint,Clothing,0,Deny
2015041421908,04/14/2015,01/09/2015,SAN,San Diego International,Virgin America,Passenger Property Loss,Checked Baggage,Jewelry & Watches,0,Deny
2015041521945,04/14/2015,04/13/2015,SAN,San Diego International,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,Cosmetics & Grooming,-,-
2015041721988,04/15/2015,04/07/2015,SAN,San Diego International,American Airlines  ,Passenger Property Loss,Checked Baggage,Jewelry & Watches,0,Deny
